post_id,message,is_question
52326041,"Đừng quá khuôn mẫu những tiểu tiết. Đừng nghĩ đó là buộc sai, hãy nghĩ đó là sáng tạo. Chẳng phải có rất nhiều cách buộc sao. Và cũng rất nhiều nguyên tắc thời trang đã được phá vỡ bằng sự sáng tạo",0
52326042,Bác tham khảo bài viết lừa đảo mua mô hình Iphone 20 chục củ trong diễn đàn mình nhé,0
52326043,"mình cực thích tiêu diệt râu đây, để râu nhìn già bỏ mẹ, khi cười lại dơ dơ :D.Mình thuộc tuýt người thích sự trẻ trung, sáng láng nên ngày nào cũng mày râu nhẵn nhụi, áo quần bảnh bao :p",0
52326044,"Hiện tại trên thị trường máy dual active có vài model (tuy cũ nhưng vẫn chạy android 6 trở lên và cấu hình đủ xài) như Honor8 thường, mate 8, p9/p9+. Hay model cũ hơn như htc one m7 dual, m7 ultra dual, lenovo vibe x2.Khi dùng các model 2sim này với người phải nghe gọi nhiều sẽ thấy sự khác biệt rõ ràng",0
52326045,"Tôi là tôi thích dẫn cầu sau và chassic rời, vì xe sẽ khoẻ hơn BOF",0
52326046,Buộc đúng nhưng hay tuột lắm,0
52326047,"Đúng rồi đó bác, vì nó hot thời xa xưa, nên mọi người nghĩ, bây giờ 2 sim đều là như vậy, nhưng tiếc là có 1 số cái các nhà sản xuất không chạy theo nâng cấp lên, mà còn hạ cấp nó xuống nữa, nên mới gây hiểu lầm như bây giờ.Ai cũng đinh ninh 2018 rồi thì con nào cũng 2 sim 2 sóng (Dual Active), nhưng hóa ra là hiện tại các nhà sản xuất chỉ làm Dual Standby mà thôi.Bác cứ quay lại cái topic đầu tiên về vụ iPhone 2 sim này sẽ thấy, rất rất nhiều bác screenshot cái mấy cái máy galaxy s/note 8,9 và đóng khung cái bật 2 sim lên mà khoe là máy Acitve, 2 sim 2 sóng online.",0
52326048,Bác thử dùng Itunes chưa bác ?,1
52326049,"Chưa từng chơi, chưa từng tải :D",0
52326050,Cứ mang lên ttbh xem nó nói sao. Ko dc thì mang về kiếm chỗ sua,0
52326051,Up,0
52326052,"Nó nói quá đúng còn gì tao sài note 8 đây giá mua ngang iphone 8 nhưng chơi pupg, liên minh, shadow fied 3 max cấu hinhd thua xa iphone 8 thậm chí iphone 7, thấy mình ngu khi mua android",0
52326053,"Còn tùy phần nha bạn, lúc cài khá là vất",0
52326054,"Em chưa, để tý thử luôn xem sao",0
52326055,"Đúng là Iphone định nghĩa lại 2 sim, công nghệ luôn dẫn đầu là vậy!!",0
52326056,Bác ấy nói độ phân giải hiển thị chứ ko phải độ phân giải màn hình,0
52326057,Bạn xem coi có cài phần mềm chặn update ko thì xoá cấu hình đó đi,0
52326058,Làm gì có lựa chọn lên 9 hay 10 nữa. Chỉ có thể lên 11 khi chưa bị apple khoá sign hoặc lên thẳng 12 thôi.,0
52326059,Trốn gì việc gì phâir trốn android ko thể so vs ios là đúng nếu nguoief như tao sài iphone x rồi đổi gió android giòe thấy vẫn bụce đây tụe nhiên mình ngu,0
52326060,"Còn tùy phần cứng nha bạn, lúc cài khá là vất",0
52326061,Trong group mua bán vật tư thiết bị sony nex ( nhóm kín fb ) bán đầy bác ạ,0
52326062,"Android RAM nhiều để làm gì???Sẽ có người nói rằng để load app đa nhiệm ngon hơn. Uh thì cũng đúng đi. Nhưng vấn đề là nếu RAM nhiều như vậy để phục vụ cho AR hay các tác vụ mạnh mẽ hơn trong tương lai thì còn dc. Đằng này cũng chỉ sức mạnh nhiêu đó, giả sử load 30 cái app đa nhiệm, 10 caid game cùng lúc đi. Thử vs android, flagship nào mà mở 1 đống như thế, khi load ko khựng hay delay 1-2s mới lạ, thay vì đi tối ưu cái OS, UI đi thì ko làm. Android hay iOS, nói chung nền tảng di động 4Gb là vừa đủ, 6Gb là dư rồi. 10Gb cũng chỉ là cái vỏ. Chả làm dc cái đếch gì.",0
52326063,thích buộc chặt thì luồn 2 lần thì đố mà tuột được,0
52326064,"còn tùy vào mã main cụ thể, trc mình cài cho R5E10 chạy ok, thi thoảng đột tử, phải reset",0
52326065,Đo hiệu năng chi cho màu mè. Vô chơi game nặng cấu hình sẽ thấy android nó chuối,0
52326066,Đã rset nhiều lần bác ơi. Tớ biết vọc ROM mà,0
52326067,Mình vua thử. Truoc khi gập sleep máy còn 81%. 40 phút sau quay lại còn có 75%.,0
52326068,"Đó là lấy xe ngay nên cộng thêm phụ kiện. Bạn ko lấy ngay đợi 3 tháng là ko phải thêm tiền. Trong thời gian 3 tháng Toy cũng rủi ro lo bạn đổi ý mà, tụi bạn mình là saler của nhiều hãng khác nhưng khi mua xe để kinh doanh vẫn phải chọn Toy là hiểu rùi",0
52326069,"đã từng, chạy khắp nơi chỗ làm, đi bộ hàng cây số và đang đi xe dừng lại như 1 vị thần ( suýt bị CA tóm) :v",0
52326070,"Số 4 là iphone rồi, màu sắc đẹp rõ nét nhất ?",0
52326071,Của mình cũng vậy nhưng vừa chụp đã đơ. Tắt ứng dụng chụp ảnh mở lại thì chụp dc,0
52326072,kể ra zace đi vẫn đỡ tốn xăng hơn.,0
52326073,"Táo đéo thèm chạy, mắc gì phải chạy. Kiểu 1 thằng đi 4 chỗ nhưng là Ferrari ngồi ngoái lại cười thằng chạy 12-16 chỗ mà là xe đò ấy. Cười nhẹ.",0
52326074,Yokara,0
52326075,"toàn nick lạ cmt , hoan man :confused:",0
52326076,"đồng ý với bác. cho nên mới nói, các mod cứ làm cho thế giới hoang mang.:mad::mad::mad:",0
52326077,"Cho mình hỏi có app nào trên iphone quản lý nhạc karaoke trên youtube sắp xếp bài hát, ca sĩ có thể phát lên TV qua chromecast không vậy mọi người?",1
52326078,"Phần mềm đó là phần mềm gì đấy. Em mới đây chỉ cài thêm cái VPN để đi trung quốc dùng fb thôi, ko biết có ảnh hưởng gì ko",0
52326079,chơi 1 tuần và nghỉ đến gia,0
52326080,"AE sài key 2 cho mình hỏi chế độ chờ trên key 2 có bị hao pin giống mình không? Máy mình bản QT mua ở dâu đen.Trước đó sài key one thì chế độ chờ pin không bị hao đến vậy ,cảm giác pin trên key one khoẻ hơn key 2.",0
52326081,"Okay, Cám ơn bạn! <3",0
52326082,hay buộc theo cách bunny :),0
52326083,"Cũng vừa xóa phần mềm này luôn, restart lại mà vẫn không có bản cập nhật luôn bác ạ",0
52326084,"Okay, cám ơn bạn!",0
52326085,Chưa kết nối internet kìa bác!Bộ cài nó phải kiểm tra hash với máy chủ của Apple để đảm bảo file này nguyên vẹn mới cho cài.,0
52326086,Ra là vậy :) Thế nó nối với PC qua cổng gì vậy bác? PC có ưu tiên cái này thay vì soundcard không bác?,1
52326087,"Vẫn cãi cùn được hả, cò chúa? Tất cả các lỗi như LOẠN CẢM ỨNG, ĐƠ MÀN HÌNH, CAMERA NHÒE NHOẸT, NỨT KÍNH TRONG ĐK THƯỜNG....Vẫn còn nguyên phải không?Đã bảo là trích ra đây MẤY CÂU CHÊ BPHONE CỦA CÒ CHÚA xem nào!!! Vừa tạo nick mới, đăng bài xạo lờ để gạt thiên hạ dù AI Ở VN CŨNG BIẾT TỎNG BPHONE LÀ ĐỒ TÀU THẢI. Kiếm xu mà nói láo gạt người khờ khạo vậy mà vẫn làm được??? Đồng bào anh em mình bị gạt mua cái đt tàu thải đó, chú kiếm xu ăn mì gói thấy vui lắm hả???",0
52326088,Mới ra đời thì có lỗi cũng chấp nhận. Miễn thời gian sau khắc phục lỗi là tốt rồi. Còn ông Apple thì đi chiều ngược lại.,0
52326089,"nếu thế thì  đáng lẽ nó  không vấn đề gì ý , phải ngon mới đúng , vì chỉ có định  vị khi  dùng  thôi  mà nhỉ .nếu thế bạn lên hẳn 12 như mình đi , vì con  6s  với  SE mạnh ngang nhau  , mk để  SE    chuản  bị  lên  12  luôn đây  , hihi",0
52326090,Nhưng bạn ơi. Nghĩa là mình đi mua dây chuyền rồi công nghệ và gần như là toàn bộ. Sửa theo yêu cầu mình tí rồi lắp ráp...,0
52326091,Phần cứng Microsoft làm từ khi VN còn chưa phổ cập CNTT như bây giờ đấy bạn,0
52326092,"iOS có tiếng Việt từ đời nào rồi liên quan méo gì đến ngoại ngữ, hỏi xem trong này có bao nhiêu người ""rành"" điện thoại mà không biết mấy cái mã lệnh chuyển tiếp cuộc gọi trước khi đọc bài này",0
52326093,"Buộc theo cách Bunny bên trên, không cần nghĩ gì. Nhưng theo mình để hạn chế tối đa việc tuột dây giày thì việc thắt nút là một yếu tố nhỏ thôi, luồn dây giày thế nào để tăng ma sát cho dây giày đỡ tự động lỏng ra và tuột nút mới là việc quan trọng hơn.",0
52326094,"M đang dùng sf pro 5 thấy quá ngon, gọn nhẹ cơ động, đủ mạnh để dùng sketchup 2017. Ghét mỗi cái màn hình gương, đang tìm tấm dán anti galre mà k đâu bán",0
52326095,Duckduckgo nó ko thu thập thông tin cá nhân và thu thập bằng mọi cách bất chấp sự đồng ý của người dùng như kiểu Google bác ơi.,0
52326096,Ram nhiều thì tốt chứ có sao. Nhưng máy chạy nhanh chậm phụ thuộc vào nhiều yếu tố trong đó yếu tố quan trọng nhât là tốc độ truy xuất đọc/ghi dữ liệu từ bộ nhớ .10g mà tốc độ truy xuất thấp thì coi như bỏ đi,0
52326097,Tính mua em Go mà thấy tin này chắc gom lúa lên suface pro cho rồi,0
52326098,"Mình hay buộc theo kiểu bunny ears, thấy cũng chặt, thỉnh thoảng còn rút không ra :D",0
52326099,Việt Nam chỉ cần nhốt tù 7 năm CR thì gỡ “ko nên mua” thôi,0
52326100,"[B][SIZE=6]Download Office 2019 Professional Plus Full Cr@ck[/SIZE][/B]Ngày 25/9/2018, Microsoft chính thức ra mắt công cụ Office 2019 tới toàn bộ người dùng, bạn có thể tải phiên bản Office 2019 Professional và Professional Plus để cài đặt trên máy tính, laptop của mình.Office 2019 là bộ phần mềm văn phòng mới của Microsoft được ra mắt với nhiều cải tiến, có thể kết tới 1 vài tính năng như inking, bổ sung công thức và biểu đồ mới cho Excel, thêm tính năng ảnh động như Morph và Zoom cho PowerPoint. Phiên bản Office này còn đặc biệt là loại bỏ dịch vụ đám mây dành cho khách hàng Office truyền thống, đồng thời cải tiến tính khả dụng và bảo mật tổng thể cùng tính năng giọng nói.[COLOR=#ff0000]Chú ý:[/COLOR] Office 2019 chỉ cài đặt được trên windows 10.[B][SIZE=6]Download[/SIZE][/B][URL]https://vn-win.com/download-office-2019-professional-plus-32bit-64bit/[/URL]Hoặc[URL]https://vn-windows.blogspot.com/2018/09/microsoft-office-2019-professional-plus.html[/URL]",0
52326101,[img]https://i.servimg.com/u/f67/17/46/29/25/01_20.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/02_24.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/03_20.jpg[/img]Linkdown:[URL]http://www.mediafire.com/file/alb2i97mwh1ibac/Album_Dat_Nhau_Vao_Mong.rar/file[/URL],0
52326102,"[CENTER][SIZE=5][B]Hai mẫu SUV và sedan VinFast sử dụng rất nhiều công nghệ từ BMW và được tuỳ biến để mang bản sắc riêng của hãng xe Việt Nam.[/B][/SIZE][B][SIZE=6][IMG]https://autopro56.mediacdn.vn/zoom/640_400/2018/9/28/photo1538089968363-1538089968363546428431.jpg[/IMG]Gregor Hebermehl, phóng viên tờ [I]Auto Motor und Sport [/I]của Đức, đã có cơ hội tham quan nhà máy VinFast tại Hải Phòng. Ngoài những cái nhìn tổng quan về nơi sản xuất xe, một vài thông tin chi tiết 2 mẫu SUV và sedan đầu tay của VinFast cũng được chia sẻ.""[I]VinFast vẫn chưa hé lộ nhiều thông số kỹ thuật chi tiết của những mẫu xe này,[/I]"" Gregor Hebermehl cho biết trong bài báo. Tuy nhiên, người này vẫn nắm được một số trang bị trên xe VinFast, đặc biệt là nội thất và động cơ xe.Theo Gregor, mẫu sedan được phát triển trên nền tảng BMW 5-Series còn SUV dựa trên X5. VinFast không làm xe mẫu bằng đất sét mà chỉ trình chiếu mô hình 3D trên máy tính nhưng những hình ảnh này thể hiện đúng tỷ lệ của 5-Series và X5 trong diện mạo đặc trưng của hãng xe Việt.Trong buổi thực hành siết ốc, chiếc xe được đưa ra làm mẫu là BMW X5 (F15) với cụm đèn và lưới tản nhiệt đặc trưng. Cũng như X5, khoang cabin SUV của VinFast bố trí 7 chỗ ngồi.[URL='https://autopro56.mediacdn.vn/2018/9/28/vinfast-werk-fotoshowbig-4574d112-1187252-15380898984811094382547.jpg'][IMG]https://autopro56.mediacdn.vn/thumb_w/640/2018/9/28/vinfast-werk-fotoshowbig-4574d112-1187252-15380898984811094382547.jpg[/IMG][/URL]Kỹ thuật viên của VinFast thực hành siết ốc và xe mẫu là BMW X5. Ảnh: Auto Motor und Sport.Động cơ xe bản chất là máy BMW N20, 4 xy-lanh, dung tích 2 lít, có tăng áp, nhưng đã được giản lược hệ thống điều khiển van Valvetronic đắt đỏ bằng loại đơn giản hơn để giảm giá thành. Mặc dù vậy, công suất và mức tiêu hao nhiên liệu gần như không bị ảnh hưởng. Động cơ này đạt tiêu chuẩn Euro 5, sẽ cho 2 mức công suất đầu ra, kết hợp hộp số tự động ZF 8 cấp, hệ dẫn động cầu sau tiêu chuẩn hoặc AWD tùy chọn trên SUV.[URL='https://autopro56.mediacdn.vn/2018/9/28/vinfast-2-liter-4-cyl-engine-1538089898461530283827.jpg'][IMG]https://autopro56.mediacdn.vn/thumb_w/640/2018/9/28/vinfast-2-liter-4-cyl-engine-1538089898461530283827.jpg[/IMG][/URL]Động cơ 4 xy-lanh, dung tích 2 lít, công nghệ BMW, được sử dụng cho xe VinFast. Ảnh: SAE.Phóng viên Đức dẫn lời VinFast cho biết cả 2 mẫu SUV và sedan đều đạt tiêu chuẩn an toàn 5 sao của ASEAN NCAP. Xe có phanh đĩa cho cả 4 bánh, kích thước 332 mm phía trước và 330 mm đằng sau. Các trang bị an toàn khác vẫn là ẩn số.Bên trong xe VinFast có màn hình giải trí trung tâm kích thước 10,5 inch, hỗ trợ kết nối Apple CarPlay và Android Auto. Âm thanh 9 loa. Bảng táp-lô gồm 2 đồng hồ cơ và một màn hình 7 inch đặt giữa. Vô-lăng có tích hợp nút điều chỉnh một số chức năng. Điều hòa tự động 2 vùng độc lập. Giám đốc thiết kế của VinFast, ông David Lyon, cho biết đã dày công nghiên cứu để phát triển hệ thống kỹ thuật số trên xe.[URL='https://autopro56.mediacdn.vn/2018/9/28/atpnoithatvinfast1-crop-15380901012441210872281.jpg'][IMG]https://autopro56.mediacdn.vn/thumb_w/640/2018/9/28/atpnoithatvinfast1-crop-15380901012441210872281.jpg[/IMG][/URL]Bản dựng đồ họa nội thất xe VinFast xuất hiện trong một video của Vingroup. Ảnh cắt từ video.Khoang cabin còn được tạo điểm nhấn bằng đèn viền xung quanh. Vật liệu sử dụng làm nội thất có nhôm và ốp gỗ thật, tùy phiên bản.Tờ [I]SAE International[/I] cho biết, 2 mẫu xe đầu tay của VinFast sẽ nhắm vào phân khúc cao cấp, tương đương tầm Toyota Camry nhập khẩu. Theo dự kiến, 2 bản concept của SUV và sedan sẽ được giới thiệu tại Paris Motor Show ngày 2/10 tới. Xe thương mại sẽ ra mắt vào khoảng quý II năm sau.[/SIZE][/B][SIZE=5][B][/B][/SIZE][/CENTER]",0
52326103,"đang tính lên  nốt cho  con SE ,  bác thấy  thế nào   .  hihi",0
52326104,"Đang xài Surface Pro 4 đã đổi trả lỗi nháy màn hình với MS, nó đổi cho cái lỗi tắt máy mà bị tụt pin mới đau khổ chứ.Khi tính chuyển qua Apple tưởng là trùm phần cứng chứ ai ngờ cũng lỗi tè le ra. Chẳng qua nhiều người lỡ mua ko dám nói lên sự thậtThiết nghĩ mấy con điện thoại hay laptop mới ra thiết kế mới nên né ra, đợi bản nâng cấp fix lỗi rồi thì quất",0
52326105,Đắt vãi đái mà tỷ lệ lỗi quá cao thì cũng khó chấp nhận,0
52326106,[img]https://i.servimg.com/u/f67/17/46/29/25/01_21.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/02_25.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/03_21.jpg[/img]Linkdown:[URL]http://www.mediafire.com/file/95mlrmbe7rr18fr/Album_Dau_Yeu_Tinh_Dau.rar/file[/URL],0
52326107,[img]https://i.servimg.com/u/f67/17/46/29/25/01_22.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/02_26.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/03_22.jpg[/img]Linkdown:[URL]http://www.mediafire.com/file/u83reov7ds8wo5c/Album_Doi_Mat_Nguoi_Xua.rar/file[/URL],0
52326108,"Bạn reset dòng 2 rồi chọn update lại, mà nhớ backup data lại trước nha Bạn !",0
52326109,[img]https://i.servimg.com/u/f67/17/46/29/25/01_23.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/02_27.jpg[/img][img]https://i.servimg.com/u/f67/17/46/29/25/03_23.jpg[/img]Linkdown:[URL]http://www.mediafire.com/file/hcu2ysmy7v23pow/Album_Doi_Nga_Chia_Ly.rar/file[/URL],0
52326110,"Uhm. Mình không vơ đũa cả nắm bạn ạ. Mình vẫn uống Vinamilk, đi Bitis Hunter, xài khoá Việt Tiệp mà. Nhưng chắc chắn mình không bao giờ ủng hộ mấy con sâu, bạn bè mình không, gia đình mình càng không, đồng nghiệp mình chắc chắn không luôn. Lũ sâu cần biến mất khỏi nồi canh càng sớm càng tốt, pháp luật để lọt nhưng thị trường sẽ trừng trị bọn sâu đó.",0
52326111,"[SIZE=5][B][B]Xe đẩy dụng cụ 3 ngăn có 1 ngăn kéo[/B][/B][/SIZE][URL='http://npro.vn/xe-day-3-ngan-co-1-ngan-khoa/'][B]Xe đẩy dụng cụ[/B] [/URL] được sản xuất tại việt nam được [B]NPRO[/B] phân phối trên toàn quốc với nhiêu mẫu sản phẩm có tên gọi khác nhau.+ Xe đẩy dụng cụ+ Xe đẩy đồ nghề 3 ngăn+ Xe đẩy đồ nghề+ Xe đẩy đồ nghề 6 ngăn+ Xe đẩy dụng cụ đồ nghề[IMG]http://npro.vn/wp-content/uploads/2018/09/Xe_%C4%91%E1%BA%A9y_d%E1%BB%A5ng_-c%E1%BB%A5_3_ng%C4%83n_c%C3%B3_1_ng%C4%83n_k%C3%A9o.jpg[/IMG] [B]-Xe đẩy[/B] chuyên dùng cho nhành sữa chữa xe máy và các trạm bảo trì bảo dưỡng của các hãng honda.–[URL='http://npro.vn/xe-day-3-ngan-inox/']Xe đẩy dụng cụ[/URL] còn là thiết bị rất đa năng với nhiều công dụng khác nhau, không chị dùng để đựng dụng cụ mà xe đẩy 3 ngăn còn đựng các vận dụng trong gia đình.[IMG]http://npro.vn/wp-content/uploads/2018/09/Xe-%C4%91%E1%BA%A9y-%C4%91%E1%BB%93-ngh%E1%BB%81-3-ng%C4%83n.jpg[/IMG] [B]* Xe đẩy dụng cụ 3 ngăn có 1 ngăn kéo[/B][LIST][*]Xuất xứ: Việt Nam[*]Trọng lượng: 21 kg[*]Tải trọng Max: 150kg[*]Chiều Rộng : 44 cm[*]Chiều Dài : 70 cm[/LIST]+ Dễ dàng tháo lắp, thuận tiện cho việc di chuyển.+ Ngăn kéo được thiết kế 1 ngăn mở, các ngăn khác sẽ khoá.+ 4 bánh xe chịu tải cao.[B]**Hình Ảnh Xe đẩy dụng cụ 3 ngăn có 1 ngăn kéo[/B][IMG]http://npro.vn/wp-content/uploads/2018/09/Xe_%C4%91%E1%BA%A9y_3_ng%C4%83n_c%C3%B3_1_ng%C4%83n_k%C3%A9o.jpg[/IMG] Ngoài ra còn rất nhiều sản phẩm khác ( THIẾT BỊ CÔNG NGHIỆP ) các bạn có thể tham khảo tại trung tâm thiết bị sữa chữa.[B]MỌI CHI TIẾT XIN LIÊN HỆ TỚI[/B][B]KÊNH MUA SẮM THIẾT BỊ CÔNG NGHIỆP, SẢN PHẨM TRỰC TUYẾN[/B][B][URL=""http://www.npro.vn""]www.npro.vn[/URL] [URL=""http://www.trungtamthietbisuachua.vn""]www.trungtamthietbisuachua.vn[/URL][/B][B]Hotline : 0937. 590. 252 Email: [email]namnpro@gmail.com[/email][/B]",0
52326112,Hiện mình đang dùng iphone 7 ios 10.2.1 ạ.mình cần giúp cách sửa lỗi cydia.mk vào cydi thì toàn báo như hình1 ạ.Vào cydia không thấy nguồn và cái tweak mk đã cài đâu.mong mn giúp mk vs ạ,1
52326113,Co bồ hả? :D.,0
52326114,Có bồ hả? :D.,0
52326115,"mỗi lần update lên phiên bản mới mình đều tắt nguồn một lúc, hoặc reset máy, máy sẽ chạy ok",0
52326116,Tấm số 4 khả năng cao là ip xs vì con ip x trước về khoản chụp ảnh hay quay phim bức ảnh những vùng tối dc đẩy sáng lên như có hdr nhìn bức ảnh cân đối về ánh sáng nhìn rất đẹp,0
52326117,"Nhu cầu in lấy liền ko cần nữa , khi ng ta sent file qua MXH quá nhanh quá dễ",0
52326118,"Thế ông không phân biệt được nhân viên của 1 công ty Mỹ và thuê ngoài của 1 công ty Ý à? Thiết kế bởi 1 ông người Anh, nhưng ông người Anh ấy đang làm việc cho cty Mỹ, trụ sở tại Mỹ. Software engineer đa sắc tộc, nhưng họ làm việc cho cty Mỹ. Các cty trên thế giới bây giờ không ai làm tất cả, nhưng lõi của các cty đó định nghĩa cty đó là cty nào. Apple có thể tự làm chip 7nm, tự thiết kế board mạch hoàn hảo, tự thiết kế cơ khí và có thể gia công nếu cần, tự làm ra iOS, đó là lõi doanh nghiệp. Còn thằng cha người Ý kia là làm cho một cty xe hơi của Ý, mấy ông tư vấn người Đức làm việc cho Mec, BMW là các cty nòi của Đức hẳn hoi. VN có cái gì trong ấy ngoài tiền? Cần phải phân biệt được nv mới khá nổi nhe dân An Nam :D",0
52326119,"Cách đơn giản nhất là đi giày lười, nhanh và tiện.",0
52326120,"Mình thì đã biết rồi, còn smartphone thì vẫn còn ngu. Đầu số 08 thì nó hiện TpHCM, 070 thì nó hiện Vĩnh Long,....",0
52326121,Load lại suorce bằng 3G thử nha bác.,0
52326122,"Hic. Không biết ổn định lên bao nhiêu chứ máy mình đang xài (pro 4) còn lỗi lắm. Máy rất hay nóng đôi khi không làm tác vụ gì nặng. Và đặc biệt lúc máy nóng dần lên thì màn hình bị rung giật, chữ nhoè nhoè. Lên mạng search lỗi blurry/vibrating screen thì ôi khối users cũng y vậy (mấy lần khá bực vì lúc đó nối với màn hình lớn trong team work). Về phần cứng của anh MS thì mình không đánh giá cao.",0
52326123,Vãi cho :D giờ có chính hãng cũng ok rồi,0
52326124,"Thanks Ad, toàn thắt sai trước giờ.",0
52326125,Mấy thằng cô hồn sống cứ lâu lâu lại bày trò cho thiên hạ thêm việc mất thời gian :D :D,0
52326126,"Vậy còn ngược lại đang online 4g trên sim 2 đi. Vậy người ta ko gọi dc vào sim 1 ""sim chính"" vì sim 2 đang sử dụng sóng 4g ah??? Cần giải thích vụ này.",0
52326127,Chả hiểu 10GB đó làm gì cho hết :)),0
52326128,"Sai nhé. SoC mà yếu thì dù Ram nhiều cỡ nào cũng lag, vấn đề là chỉ cần SoC mạnh, OS được tối ưu thì dù là Ram 2-3 Gb vẫn mượt. Đơn cử là iP6s-7-8 ram vẫn 2Gb mà mượt và load ầm ầm đấy thôi.",0
52326129,"theo  mình biết thì  ip 6 điểm   nó tầm 70-80 với  ios 11, khi  lên  12 cũng hìn hơn chút , còn 6s  như mình  dùng   thì  khi  ios11  nó là  140-144 ngìn điểm  antutu ( tham  khảo thôi), lúc  ở  ios 10.3.3. chưa bao  giờ đạt  100.000 ( chỉ tầm  97,99 ngàn ) , và lên IOS12 thì   thấy máy   chạy  lẹ hơn  nên mình có  đo thử và  nó là  150..000 điểm  trên dưới  anh em ạ.",0
52326130,ok không có gì ;),0
52326131,Nhìn thấy trước tương lai nên cách đây 7 năm đã mua sim 10 số,0
52326132,"Mình cũng thấy hơi xót xót, vì con R15 này mà bắt ngày nào cũng chạy 50 cây. Thấy youtube, có Anh Hiếu Ken, Chạy 8 tháng mà có 3k6 km. Mà theo như con xe mình đang chạy thì trung bình 1 năm chạy phải 20.000 Km.Thấy nhiều người mua dòng sport 150 này mua đi 6 tháng, 1 năm mà ODO chỉ có 7.000 10.000 KM.",0
52326133,Vẫn sẽ không hot bằng sự xuất hiện của Vìnast cho coi :D,0
52326134,Áh đù. Hỏi gì ác dữ bây? :),0
52326135,"Cám ơn bạn nhiều, mình làm theo được rồi :)",0
52326136,"Tưởng tượng cảnh bác lục xem ảnh cũ của gia đình do cha chụp, rồi tìm hiểu và bắt đầu chụp... hay quá!",0
52326137,[B][SIZE=6]Download Project 2019 Professional Full Cr@ck[/SIZE][/B]Ngày 25/9/2018 Microsoft đã phát hành phiên bản chính thức của Project 2019Lưu ý: Đây là bản Project 2019 Retail và chỉ chạy được trên Windows 10.[B][SIZE=6]Download[/SIZE][/B][URL]https://vn-win.com/download-project-2019-professional-32bit-64bit/[/URL]Hoặc[URL]https://vn-windows.blogspot.com/2018/09/microsoft-project-2019-professional.html[/URL],0
52326138,Siêu quậy Teepi,0
52326139,cảm thấy nhà mạng làm phiền người dùng nhiề quá,0
52326140,Khi nào em này mới có hàng chính hãng đây? Nhìn đẹp quá đang muốn mua cho girl,0
52326141,"như mình có hàm ý nói trên, Nhật lòng tự tôn dân tộc nó cao lắm, bọn nó coi giống ng Nhật là thượng đẳng đó. Mình làm ăn vơi NB là bọn nó ko biết tiếng Anh, hỏi thẳng phiên dịch người Nhật biết tiếng Anh (nói còn ậm à ậm ừ, sai lên sai xuống) thì bọn nó nói bọn nó ko thích học, ngta phải học tiếng Nhật của bọn nó mới đúng.",0
52326142,nên mua quá đi ấy chứ ngon mà,0
52326143,Cái hình nền đầu số Mobifone sai tè le,0
52326144,Em kết máy 4 các bác ạ,0
52326145,"Mình còn chưa cài được, lấy đâu mà click bạn?",0
52326146,Tuyệt vời! Hãy quên hết đi sau khi đọc! <3,0
52326147,Số mình vẫn còn đẹp chán,0
52326148,chắc cái này dành cho mấy ông bà già,0
52326149,15 năm nay vẫn dùng 10 số. Biết trước tương lai vl :D Sau nó đổi 12 số thì nhục :D,0
52326150,"Qua thời gian, kim xăng và ống đót bình xăng con mòn ,hao xăng hơn, xú páp không còn kín, hao xăng hơn, bố nồi chai, mòn, hao xăng hơn, bình xăng con, lọc gió bẩn, hao xăng hơn.",0
52326151,"Đây, cò chúa tể!!![ATTACH=full]3966391[/ATTACH]",0
52326152,"bác bibinguyen cho hỏi cái vụ đang sd data sim2 thì sim1 có cuộc gọi đến thì trên iphone sim2 mất data, còn trên adroid có bị không bác? nghe mấy thánh chém quá nên ko bit đâu mà lần, thanks bác",1
52326153,Hay quá ! Cảm ơn Tinh Tế nha !,0
52326154,"Nói rồi, anti nằm vùng trong BFC thì cứ tự vào mà tìm cho khách quan. Tôi dẫn ra cái nói tôi ngụy tạo hay chôm ở đâu đó về mắc công lắm. Đã từng bị một anti cực đoan a dua phong trào giống chú quy chụp như thế.Còn chỉ biết cổ xúy vào lỗi mà bỏ qua những điểm mạnh hoặc phủ nhận toàn bộ thì tôi nghĩ chú nên anti hết toàn bộ smartphone trên thế giới. Không hãng nào thoát khỏi tỉ lệ lỗi đâu chú ạ",0
52326155,"Đó là bởi vì các bác chỉ dùng mãi 1 con nên thấy tốc độ vậy là ok. Thử dùng vs 1 con khác hoặc đơn giản là cũng con đó mà mới kích hoạt xem. Android xuống cấp phần cứng là thật, iP cũng thế, vấn đề là xuống nhanh hơn thôi. Chứ cái gì mà ko xuống. Nực cười. Thần thánh hoá cái đt ghê thật.",0
